"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.0707258100368142,0.143950252761789,0.443376268003573,1.43315595809736,2.2720043836931,3.36450459650379,3.39207883845501,2.73640370615316,1.80304308223582,0.935776405853045,0.184688289417701,0.111486202451799,0.142414849136505,0.143803016478397,0.247989470717406,0.799847265487727,0.619619494586935,0.0621501686864361,-0.0738476242033495,-0.100040437698386
0.0895085995093474,0.278603073080957,0.519058722824458,1.18458096400513,2.32636999788519,3.34346272837076,3.61431194592693,2.8480714650312,1.74136185801769,0.662976190970067,0.43142674787509,0.19578164333509,0.00313873415016949,0.0538076744949038,0.617916783302181,0.758997655276654,0.468775604832771,0.10249749806596,-0.0001339701610969,-0.129980848278496
-0.0435653309095466,0.1049572655053,0.55973818710916,1.2559538396382,2.42314171909101,3.46343980247349,3.51884078087761,2.76133158339714,1.65743005344296,1.03168097850265,0.330408084421705,-0.00655718176658088,0.016532418394712,0.0410497978837916,0.395349813273788,0.725701498095982,0.37221072653602,0.237220890199345,-0.0121584192008716,0.00230351141980795
0.180941831152344,-0.0580385751351316,0.483628927598975,1.37683071337924,2.34871128316338,3.44380311147566,3.61295378793151,2.73123239260403,1.84926799995087,0.779074049383169,0.132560878080888,0.118899338682999,-0.0145579158779644,-0.0829469486171836,0.395574498184961,0.790705954653723,0.665787449175081,0.198904420889209,-0.100585331554411,0.0397512965337855
0.0232950443676959,0.0915735902410062,0.542447703041379,1.24281952267365,2.48790680098946,3.42236220695516,3.69883216698734,2.86049158289024,1.7362176946056,0.792256639105529,0.0914825126321376,0.0133053216371226,0.0757895864111443,0.0198792624532624,0.386835665876089,0.844439616035989,0.524005174327453,0.0878773268197404,-0.143346770230773,0.0453498345834622
-0.0078475121469838,0.173851920831336,0.549412280615397,1.36854829191511,2.39694614274534,3.32535628314085,3.4925592782041,2.86406628533741,1.76766466173615,0.780984164895221,0.181858972873708,0.136706651572814,0.0228584276317165,0.0439856650865827,0.279108454819448,0.908096952241385,0.637638546830624,0.117580117894774,0.0188766273070797,-0.0307479910752586
0.00994646301686397,0.125645391533031,0.368989288366421,1.23727896530936,2.48032800729171,3.46456462003672,3.76371164797339,2.95124408904524,1.56179690712029,0.777674435506761,0.165976550634335,-0.0459335997019259,-0.0879742226906231,0.298839836685728,0.436151509158672,0.76663225379208,0.690870736330669,0.160530404314598,-0.0668185263712028,-0.172227889825194
0.100336396095249,0.120198819130635,0.682760342139195,1.2419258158932,2.3958483863143,3.29901607939049,3.42187522136206,2.75629517878478,1.77364450226072,0.875071174186347,0.215410920671181,0.14857628340754,-0.0301476163498191,0.0503507952327299,0.372264069772714,0.652797735931365,0.55218009425238,0.232795027241379,0.148063247832765,-0.0363918314927725
0.0517227185757387,0.345825782292214,0.36249611836161,1.44674383344583,2.36447442978816,3.41749089422099,3.50917194709012,2.75126873595166,1.68993509698659,0.779027040024217,0.379071666881711,0.195906672895764,0.143494722736051,-0.0133336456023013,0.529179993447395,0.773234133638726,0.542984184948447,0.0469118649914163,0.0457335626079291,-0.0932562673436882
0.00807303265277153,0.280662029448965,0.474905129860517,1.32243299170303,2.47628044480567,3.25798127987399,3.60126403796237,3.03236397599406,1.60261716293471,0.828096292299476,0.314474480774216,0.0877039452416861,-0.0612095609212499,0.0347725233911562,0.239573652014389,0.720199537930584,0.61174717658467,0.253282266108033,0.164905837346237,-0.0183752169271549
0.0271201518442025,0.17098451950084,0.531308123014393,1.15993265772218,2.61651795149013,3.30946212676803,3.43424670174527,2.82332970946062,1.65943942813621,0.834721211159299,0.39928653963683,0.122076846023454,0.0354961346943751,0.0838446282685954,0.38271091558203,0.629493128505084,0.421533450312029,0.245011206587846,0.0885876488113906,0.050761851537401
0.0570485699492603,0.197712286339449,0.56326441729984,1.27799288870679,2.43937043601119,3.38940695079713,3.57937995177954,2.91395325731332,1.54016739616815,0.867711394436518,0.294486662997618,0.021047971536956,0.104450242172616,0.0975158165885627,0.364398255944966,0.689064702383415,0.472748375029663,0.144240200094942,-0.0275181392939101,0.0723864733922676
-0.146168217490126,0.348674948780786,0.557983031628893,1.27501363093559,2.43297537902621,3.29894556733267,3.6364814512559,2.84875630551682,1.56516077046524,0.760518735469632,0.298588937418789,0.121135667521643,-0.00208777814552302,0.0853732338647908,0.375207386528136,1.03392948984201,0.602572072022443,-0.0016116254756269,-0.0896704942704993,-0.0777414835881326
0.0411961078797551,0.113751197807646,0.600013925591918,1.37142305857235,2.38745287113558,3.37893037225677,3.57039332944346,2.56841148930193,1.76032635481377,0.973952355685658,0.224503311336414,0.116011638244866,-0.111195186198586,-0.139381829198192,0.460811200752314,0.796211219008179,0.598922764079454,0.150007761036919,-0.0121105220417817,0.0296911356600671
0.0391937591156671,0.226698488438296,0.693143387190847,1.39799785797968,2.22514260067823,3.27508153184496,3.49265205484708,2.98680008280061,1.75146065444547,0.708993650006114,0.289963253985802,0.0119549574735156,-0.100572517641175,0.0274130742819213,0.388964997968347,0.724863407921304,0.61621070378947,0.189943000750766,0.00894192554716015,0.0902237021264119
0.0513513679245267,0.0706511626683761,0.433399489528319,1.32347402688371,2.39394774308453,3.38289810921881,3.606159619824,2.79757207307492,1.66377860051258,0.854113046445394,0.294205280573113,0.0672177958793666,-0.0638543426539163,0.123108487869485,0.332148596989153,0.697932184711676,0.518090389277202,0.329247325992859,-0.0518063161675247,0.0579385941930218
0.112292381272206,0.125648818564152,0.45482693364726,1.28338617708613,2.46600541457311,3.35249550102796,3.56292520986409,2.93364480504979,1.70330705848721,0.791566809023693,0.146346156188427,0.0918515131149558,-0.105663188795438,0.0843958861378348,0.280362638846789,0.775804649728047,0.567846408790875,0.140533009223502,0.155448978883055,-0.0430499533921658
-0.133050386540998,0.214304251672824,0.728456263429626,1.37475841685219,2.2057590068299,3.3179738219012,3.69170583770977,2.81962827072925,1.72246694837554,0.813892140789816,0.210379098289994,0.0530924152753807,-0.126174495151292,0.156366012724944,0.248385195459787,0.714823135721388,0.70034351205369,0.203986395008404,-0.0917749713240475,0.16185604403883
0.100466216191255,0.036215937196457,0.512643735898557,1.39444419527232,2.45147745566863,3.45050496490842,3.6895308871864,2.80045094616922,1.6988240362595,0.735937419488755,0.205364106523154,0.0328134802143829,0.119718392802137,0.00220468026489158,0.377643707795181,0.767149358562654,0.471110603639772,0.16236589229827,0.0536505905931552,-0.0276237528161827
-0.0475187092916398,0.114593632043584,0.465292900999137,1.38555980902411,2.45070170405884,3.39856042305477,3.54597017668119,2.95028064384551,1.77447844584552,0.794551826977974,0.305500694695729,0.0675359473816264,0.045700046814137,-0.0947487677957955,0.53733991582563,0.84079664253555,0.50651552748476,0.21617616408568,-0.0477929406911666,-0.0262445538276295
-0.00816309905502094,0.123978349517249,0.585381341213647,1.46105450389324,2.47073467863516,3.31781502718617,3.51264780663879,2.90015284316498,1.66248831336582,0.826278733475989,0.271373159925667,-0.0363191918797131,-0.0882717640645708,0.104732435726302,0.355130186659547,0.851747354041163,0.519486011730713,0.0878269569586171,0.0727950222523908,-0.10378804283768
-0.0825980811399305,0.176552272897301,0.583401332569677,1.24299929906038,2.49190523463405,3.32920556401558,3.5035803236466,2.66207049591383,1.71150356093277,0.624386002779559,0.443387147061336,0.20924220451495,-0.0124189097643286,0.048550971626297,0.454436914354149,0.764117268697856,0.595748950904478,0.12563327277249,-0.017354038526765,-0.0321542789795287
-0.234227460985459,0.187519267204487,0.562886126892315,1.27432750210456,2.55242929150404,3.53963276164994,3.58593064437636,2.86888382962145,1.61812481535131,0.804680789099572,0.304250631040318,0.145011590092984,-0.083672206080642,0.0747189581630015,0.403527670530101,0.825584883287772,0.430487534606915,0.0499698052437356,0.0142278315654538,0.142858913054594
0.0646862451809914,0.0234483290539296,0.570157349005856,1.29403719943777,2.42365291960292,3.39947812694111,3.40413437850176,2.76864409855904,1.88606933806933,0.711152298605506,0.351136235327489,0.128437526339026,-0.131937420627542,0.197402638795662,0.317267578879246,0.691398931956171,0.552106565425926,0.102481677498972,-0.0349281850771748,0.0124532854335399
0.00212274107510468,0.0723245103936143,0.662831563753748,1.14610332477166,2.4253604021431,3.38456610322695,3.52042223343088,2.97381094683859,1.63954276809754,0.934576040215446,0.277425938849426,-0.0799214783275312,-0.0310539711927458,0.0475958341627707,0.319872805768837,0.840578098051944,0.513896759993147,0.0369414575366452,0.180460199965876,-0.0228317300705588
0.0454984605500622,0.212090104343593,0.627910833563376,1.37044207914348,2.36378950990792,3.31583119851194,3.61315804143898,2.84716909298915,1.78341619836148,0.723306745305362,0.4225200936034,-0.148741300337326,0.0873845078174296,0.145792421148623,0.208619166142473,0.831385341544447,0.591887863072925,0.12161302250367,-0.0094612688397758,-0.0333685211460095
0.0184062523513114,0.127761193764487,0.441371902979509,1.38208142575754,2.42460337119736,3.35229275606222,3.64002508027584,2.76199037332665,1.62963768059369,0.880876099713349,0.395950924570086,-0.00374281854581723,0.0449491753293604,-0.0296417597830527,0.405493960057295,0.636644908428001,0.647323372975743,0.0547829739398337,0.168470217097937,-0.0668086930930756
0.044312194822123,0.160784711188599,0.571725318009415,1.31786632972445,2.42277249961695,3.42301102933852,3.44495644415293,2.9064138947558,1.84362607588139,0.876906098489285,0.302588507786568,0.0476465892368624,0.0135940358926901,-0.0440189031249406,0.434744222226062,0.794909018963743,0.511369696209048,0.124593629445413,-0.0696458974019729,0.0470579639744704
0.147249703131746,0.14981664630354,0.616986054130273,1.27438448015669,2.38452154283996,3.27981552157041,3.62959598387906,2.59627296390388,1.764250592383,0.921980954395209,0.207156909908434,0.0507302271317913,-0.0215307217571973,-0.0364166522276704,0.42414508354014,0.78467527408952,0.489534874742882,0.0592983774464011,0.0571930581904107,0.0529966582944623
0.110575760826753,0.125414555795765,0.566520070952508,1.28066039688691,2.39962817817628,3.38145274361618,3.54401012515918,2.79526696365323,1.77022330252595,0.837026169951566,0.257383661236107,0.175170885459684,0.133257040788707,0.0507952497117041,0.279108128304099,0.808290242614843,0.521803088525036,0.203697605278176,0.0162521949184163,-0.0175483145140927
0.0977947990653981,0.245372249330335,0.540189334321017,1.32798412185665,2.42381883642002,3.18930573733782,3.64391425286228,2.78011446379843,1.8187557217979,0.82564222635382,0.210704078638531,-0.0876961144667715,0.114945865174341,-0.0297726394864518,0.407235640854446,0.837530781335201,0.651509880047245,0.143375672483956,-0.0846669281424957,-0.0702919322202527
0.219420277026587,0.0548387452048356,0.401578114594278,1.30461326859745,2.4624991152647,3.37749432875457,3.39581771387046,2.88145542208567,1.68125650515095,0.769303393757061,0.337908584839636,-0.0131656702411846,-0.0378985134677546,-0.0110153617571467,0.228623371078258,0.830808515135086,0.635015958336193,0.148109530209348,0.00168824941789938,0.0212173713893504
0.188663166599876,0.0718534372611633,0.299034934000582,1.37624644462765,2.36147725439701,3.39515440764615,3.55784333378429,2.80706623202193,1.71253874396312,0.693359279986559,0.402930319564319,0.123914659176354,-0.00604502255819348,0.0567515408376035,0.399545390616234,0.866092180892015,0.635522299419858,0.0176366467938069,-0.12187112649293,0.030908674612126
-0.00523539872407955,0.244265218220321,0.563325065017183,1.41303318980259,2.3372713646673,3.28105529038496,3.43579860055127,2.72991386240842,1.72487934028917,0.792831726766595,0.4216629200314,0.161765710725182,-0.0117201477138206,0.0568151354279963,0.402072933455949,0.624850109809343,0.721796707028225,0.0674927033368459,0.0862713088098215,-0.0386291993226448
0.257490367969815,0.0438420536539861,0.561052432068121,1.26791157533015,2.35283068083967,3.33088552575807,3.58837603345819,2.77124335218886,1.65805126965304,0.73746296372926,0.32220620800689,0.213928647143976,0.16936748908783,0.0714669366789405,0.323519091644581,0.759773005746379,0.303244362655764,0.203150561482904,0.0795856308568123,0.0539411226292779
0.125550952941772,0.1184671762666,0.584122908322752,1.22972971100936,2.45609539723444,3.43526753508558,3.63589497285761,2.94287629315498,1.68206571238994,0.783785553347854,0.195966997353096,-0.0359774849218026,0.110529653159933,0.0617226332460324,0.309481612345728,0.693230055340755,0.6607275913647,0.14284672822738,0.0288892279283782,-0.108009830778261
-0.110217502441106,0.252125371770051,0.54996983312974,1.13645980650005,2.55799313072388,3.36898311411418,3.45812694678015,2.82470881086607,1.61196951343626,0.766910955231268,0.234111468277687,0.229923073985552,0.117812144193546,0.171634867459591,0.448767303791983,0.761982462119573,0.412529980854765,0.000450721324419395,0.018103663324411,-0.0463933132951606
0.0540138740799847,0.0570282348914607,0.446792874523264,1.37966722085861,2.51077122305389,3.31702336835281,3.50045080240689,2.83538264788858,1.74261995110099,0.714607102196905,0.435915814282811,0.095477030100708,-0.142884460105817,0.0410280906202304,0.314397141767152,0.729894752456861,0.55378253646814,0.216559747706437,0.115517819791559,0.0635272443887421
0.0142728535062656,0.23077656747635,0.481656882216007,1.20077567850603,2.57589618690474,3.28442750316669,3.4592690391265,2.98931555040496,1.6807784607069,0.884154528683743,0.256500234233622,-0.0877238005371176,-0.0120948130765914,0.0672166387132033,0.297202441957336,0.909321934934815,0.6214221748002,0.20710999903365,-0.0715269416571055,-0.111926300393528
-0.0402557907700552,0.184276096896758,0.533524654385236,1.28528844613363,2.48575139775856,3.36703108358962,3.66121038703564,2.9074804307183,1.61237180275046,0.864314591081884,0.24441021228274,0.173125877358424,-0.0993064375369353,-0.0173294618577137,0.428516629678911,0.883088885538762,0.561651059118723,0.119273838797018,0.0261786056451084,0.0467776413530455
0.167162850618948,0.214135951261608,0.546453386110033,1.36933352054991,2.359250364967,3.21599020585294,3.63837593046091,2.85262263096822,1.86425071592584,0.636470855248399,0.194633994244037,-0.00140745893377378,0.108079828699418,0.0269090903412992,0.340727566468865,0.703001361202624,0.510309147217806,0.196039666317349,0.0504079613443029,0.0486723195626408
-0.0524018087194892,0.266610582269204,0.493764246162769,1.34034607266865,2.52513695035405,3.25497149108837,3.51469580596975,2.87490788524372,1.68203608875016,0.953390208385657,0.149133278804744,-0.0012720379810584,0.010667955185558,0.0893585580510887,0.24693465664211,0.669773796356061,0.706975779350199,0.177748990191016,0.0533428353579414,0.00913240706208569
-0.153401815835542,0.278462245942914,0.454970527364452,1.35791506026559,2.35643049741527,3.29293227579809,3.50782034896909,3.03210293430867,1.73081025109425,0.71279085270377,0.243692102889144,-0.0385222790887169,0.0375695754752782,-0.0631019718039383,0.389878059061456,0.88461766596802,0.412270966636192,0.284493208977572,-0.00117945598567946,0.00949663420898977
0.0584157475491514,0.222255282523998,0.61593760787627,1.14804094382565,2.37898889366858,3.35018931909028,3.52137096335874,2.65343579835374,1.96709510833475,0.76202506830957,0.247592497988506,0.0956942656325009,-0.00552098128310461,-0.0638230030879194,0.415457271962491,0.725867131166814,0.628520377627428,0.151863510788978,-0.0527896911095085,-0.0302988778866425
0.0761076325098241,0.164732029158833,0.516858131726785,1.37003891230047,2.27090787872983,3.35188931682179,3.58541755634925,2.87807337631312,1.83455275379456,0.647503898148404,0.296839157313533,0.019124471005675,-0.0848770390435035,-0.00937767870252314,0.378814049808091,0.856591349932576,0.577052888495394,0.0837408572479718,0.0901238216351129,0.022189737662787
-0.0207227424028071,0.113443018971781,0.651024414073143,1.3452689588759,2.55360379228919,3.37327186088103,3.72876737244923,2.74266862572998,1.79047777243842,0.693251926792295,0.195762797626634,0.0288815957632802,0.0218787131555071,0.089219535330423,0.126348025959623,1.02468641161742,0.508323507490526,0.236079798522181,0.0528214638485931,-0.0713982973818848
-0.199595624371359,0.205805359456874,0.50601607285407,1.31277669593677,2.41550922679733,3.43108220127004,3.47872846148169,2.8596125240163,1.76502905053414,0.830531982891039,0.394245798117359,0.000801984360587593,0.0779427324313185,0.0455911489262311,0.551417415732119,0.806091292763768,0.502373322971572,0.0504335354226923,0.137302720589623,-0.151697511069952
-0.0438917732184356,0.19226922059225,0.470741600978173,1.33844178954401,2.49101230869548,3.33639233717088,3.63040006614591,2.82709247761845,1.68175455148823,0.752858272640766,0.250100436616111,0.13355672850151,-0.0227234917669062,0.0379363545589788,0.460174099474438,0.73126073066593,0.490695858148184,0.24821887821489,0.00359020650919255,-0.0048132784974512
0.0225971823602779,0.0753641988499081,0.501809921978321,1.49166657582355,2.30536868853598,3.42496141478282,3.50449840726964,2.89685782462512,1.92570201445436,0.763912830747391,0.246502481367726,-0.0830988910828288,-0.0500744390967897,0.124203453027344,0.426801115181314,0.764282939944385,0.544585274573424,0.0515490940569584,0.115303673803202,-0.0317243776443843
